Vertex,ID,OD,IDW,ODW,IDC,ODC,BC,CC,KC,PR,Hub,Authority,LCC,EC,Botnet
3534,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3535,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3536,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3537,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3538,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3539,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3540,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3541,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3542,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3543,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3544,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3545,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3546,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3547,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3548,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3549,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3550,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3551,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3552,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3553,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3554,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3555,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3556,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3557,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3558,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3559,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3560,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3561,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3562,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3563,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3564,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3565,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3566,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3567,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3568,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3569,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3570,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3571,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3572,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3573,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3574,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3575,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3576,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3577,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3578,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3579,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3580,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3581,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3582,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3583,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3584,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3585,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3586,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3587,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3588,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3589,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3590,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3591,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3592,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3593,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3594,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3595,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3596,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3597,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3598,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3599,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3600,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3601,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3602,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3603,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3604,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3605,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3606,9,9,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3607,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3608,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3609,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3610,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3611,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3612,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3613,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3614,6,5,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3615,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3616,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3617,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3618,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3619,0,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3620,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3621,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3622,3,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3623,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3624,1,3,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3625,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3626,11,9,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3627,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3628,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3629,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3630,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3631,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3632,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3633,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3634,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3635,1,3,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3636,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3637,2,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3638,0,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3639,7,6,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3640,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3641,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3642,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3643,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3644,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3645,1,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3646,8,6,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3647,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3648,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3649,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3650,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3651,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3652,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3653,1,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3654,5,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3655,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3656,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3657,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3658,11,13,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3659,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3660,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3661,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3662,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3663,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3664,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3665,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3666,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3667,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3668,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3669,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3670,3,3,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3671,4,7,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3672,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3673,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3674,2,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3675,2,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0399043442233809,BOTNET
3676,1,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3677,2,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0399043442233809,BOTNET
3678,14,10,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3679,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3680,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3681,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3682,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3683,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3684,1,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3685,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3686,4,7,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3687,2,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3688,3,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3689,3,3,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3690,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3691,1,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3692,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0399043442233809,BOTNET
3693,4,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3694,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3695,4,7,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3696,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3697,3,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3698,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3699,3,3,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3700,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3701,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3702,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3703,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3704,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3705,2,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3706,5,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3707,1,5,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3708,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0399043442233809,BOTNET
3709,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3710,2,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3711,3,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3712,6,4,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3713,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3714,1,3,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3715,12,8,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3716,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3717,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3718,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3719,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3720,1,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3721,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3722,2,6,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3723,1,0,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3724,28,25,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3725,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3726,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3727,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3728,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3729,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3730,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3731,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3732,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3733,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3734,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3735,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3736,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3737,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3738,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3739,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3740,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3741,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3742,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3743,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3744,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3745,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3746,1,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3747,1,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3748,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3749,28,26,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3750,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3751,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3752,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3753,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3754,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3755,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3756,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3757,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3758,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3759,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3760,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3761,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3762,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3763,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3764,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3765,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3766,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3767,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3768,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3769,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3770,2,2,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3771,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3772,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3773,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3774,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3775,3,3,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3776,96,87,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3777,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3778,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3779,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3780,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3781,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3782,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3783,0,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3784,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3785,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3786,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3787,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3788,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3789,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
3790,1,1,0,0,0,0,0.0,0.0,0,0,0.0001375559370514,0.0,0.0,0.0,BOTNET
